PesticideInRiver,RiverFlow,FishAbundance,Rainfall,ENSO,TreeCond,Irrigation,Drought,PesticideUse,CropYield,CropWater
0.0261891,97.6282,58.0494,22.7149,El_Nino,Damaged,No,Yes,0.191388,1.42536,224.389
1.12953,90.5136,91.9223,11.112,Neutral,Damaged,Yes,No,1.13128,1.48026,75.6194
2.22015,163.501,26.6747,58.444,Neutral,Good,No,No,2.70268,0.207443,77.3163
0.180417,28.3977,2.44774,11.5102,El_Nino,Good,Yes,No,2.41117,0.118526,40.9556
0.715106,7.04917,31.9835,161.983,Neutral,Good,Yes,No,4.41486,7.89644,190.311
5.12193,81.858,21.397,87.4691,Neutral,Good,Yes,No,3.61774,2.31567,298.096
1.79065,392.225,72.6767,74.6585,La_Nina,Good,No,No,2.13933,0.0561996,178.755
8.84409,283.305,107.202,200.763,Neutral,Good,No,No,3.85922,0.408328,81.8257
5.99551,185.165,59.5125,343.866,La_Nina,Good,No,Yes,2.58977,1.95595,31.2022
2.29074,352.952,48.4409,242.597,La_Nina,Good,No,No,2.83008,6.98011,310.602
3.42283,70.0596,15.8662,44.0547,El_Nino,Good,Yes,No,1.03471,1.78778,89.1203
3.69248,6.18988,22.4424,133.6,Neutral,Dead,No,Yes,4.67144,0.428574,51.4115
4.19909,33.2164,39.6825,64.659,Neutral,Dead,No,Yes,3.9664,1.27698,93.2893
0.986124,376.372,82.8067,111.308,Neutral,Good,No,Yes,3.65986,0.0670859,94.0961
9.11224,195.981,15.1228,192.271,Neutral,Good,Yes,No,4.20221,6.71294,292.247
0.047769,22.36,85.7962,189.22,Neutral,Good,Yes,No,2.43289,0.25122,170.383
8.5945,354.618,97.7971,128.024,El_Nino,Good,Yes,No,3.68571,1.71277,58.3654
1.48003,205.562,57.0914,150.992,Neutral,Good,Yes,No,4.47629,0.895137,29.4605
0.94553,98.9482,21.1862,118.314,Neutral,Damaged,No,Yes,2.23353,1.85163,23.65
9.80656,9.50402,14.72,84.2547,Neutral,Good,No,Yes,3.08847,0.026313,21.9477
8.81031,339.858,92.8492,117.842,La_Nina,Damaged,No,Yes,4.69028,1.88611,72.4445
0.954763,95.6199,11.8937,178.569,Neutral,Dead,Yes,Yes,2.43199,1.73992,80.732
1.63747,49.45,45.5802,51.679,Neutral,Good,No,No,4.60342,1.26062,68.6031
0.480552,261.437,79.612,170.172,Neutral,Damaged,No,Yes,4.48292,0.290292,52.5157
0.157206,99.5665,16.6067,26.8058,El_Nino,Damaged,No,No,2.37907,0.129275,13.0183
7.12473,54.9226,37.1386,154.408,Neutral,Good,Yes,No,3.09543,0.530096,234.44
7.91837,14.1495,60.449,120.716,Neutral,Damaged,Yes,No,3.3867,0.914523,13.8476
1.25883,48.6165,90.7365,7.22118,El_Nino,Good,Yes,No,4.63154,1.26383,63.5663
0.897678,371.443,80.9044,145.253,Neutral,Damaged,No,Yes,4.00167,1.8737,60.8149
1.29167,40.1203,49.6051,187.555,Neutral,Good,Yes,No,4.48862,1.36255,43.4707
4.54034,128.697,60.6159,134.601,Neutral,Good,Yes,No,3.40068,0.185806,21.2716
1.26392,51.3593,96.3556,58.9432,La_Nina,Damaged,No,Yes,0.319445,0.827766,34.501
0.0490432,57.9203,32.9135,77.8102,Neutral,Good,No,Yes,2.32143,6.13142,163.244
9.35312,309.123,58.1391,374.656,La_Nina,Good,No,No,4.65418,6.1865,366.599
3.87635,94.5402,14.8357,98.6309,Neutral,Good,Yes,No,3.60548,7.55544,398.167
1.28051,386.192,186.306,182.701,Neutral,Good,No,No,1.85008,0.428015,33.0444
1.75989,38.7379,71.2877,186.434,Neutral,Dead,No,Yes,2.98927,0.819666,8.62152
0.360819,183.048,64.7699,109.52,Neutral,Damaged,No,Yes,4.15305,0.928541,38.2098
1.75433,111.913,112.455,79.5345,El_Nino,Good,No,No,3.31267,3.92257,83.8845
2.3208,251.679,53.9637,218.321,La_Nina,Good,No,Yes,2.20244,9.73583,356.951
1.22461,319.748,153.542,196.362,Neutral,Damaged,No,Yes,3.09112,1.30216,41.0785
6.29241,40.6374,4.65271,178.511,La_Nina,Good,No,Yes,3.3479,7.73669,15.2199
0.0606248,82.2135,12.521,192.669,La_Nina,Good,No,No,3.29995,0.12942,74.5497
2.40127,21.2554,15.7415,84.7871,Neutral,Good,Yes,No,2.31143,9.12898,148.21
0.833844,15.1994,75.8958,44.9912,El_Nino,Good,Yes,No,3.57992,0.897467,23.9679
1.09389,356.607,96.1651,3.18592,El_Nino,Damaged,No,No,3.02386,1.49715,89.5785
0.383819,42.8768,2.92126,0.472519,El_Nino,Good,Yes,No,2.20566,5.20787,345.321
8.71218,181.919,71.2211,316.109,La_Nina,Good,No,No,4.13449,0.596476,83.1065
3.04724,12.3054,72.7945,73.7978,Neutral,Good,No,Yes,3.65653,5.21387,148.128
1.14684,202.537,101.355,129.852,Neutral,Damaged,No,No,2.33117,1.69026,15.1823
0.111618,194.193,76.33,198.132,Neutral,Damaged,No,Yes,4.49401,0.494159,89.0557
1.19426,93.1256,24.1485,162.77,Neutral,Good,Yes,No,0.0918908,0.298017,236.589
1.38942,209.703,199.399,353.062,La_Nina,Good,No,No,0.858869,5.11919,365.098
0.308195,54.4878,0.231716,130.14,Neutral,Good,Yes,No,3.02328,1.3269,50.5576
0.691904,93.4239,44.2189,116.68,Neutral,Good,Yes,No,4.55315,8.60443,142.869
1.85862,82.449,55.9292,10.4525,El_Nino,Damaged,No,Yes,2.33807,0.352404,52.7652
3.46212,339.243,96.8557,351.658,La_Nina,Good,No,No,2.78386,1.3665,95.3284
0.740605,43.6998,88.58,49.6616,El_Nino,Dead,Yes,No,0.260002,0.887436,6.46399
1.33884,95.2703,11.7275,13.6282,El_Nino,Good,Yes,No,3.16396,1.56111,56.0627
1.94362,132.52,190.126,64.2793,Neutral,Dead,No,No,3.48242,0.0337312,54.9839
2.95557,208.158,56.9399,308.266,La_Nina,Good,No,No,3.67163,4.56189,156.17
0.695248,30.4223,28.3084,143.843,Neutral,Good,Yes,No,3.36602,0.172763,55.9428
0.076415,78.2567,24.7609,120.934,La_Nina,Good,Yes,No,2.41926,0.216501,50.3558
6.73232,206.111,85.8492,159.018,Neutral,Dead,No,Yes,2.97308,9.92907,149.271
8.77964,66.1092,27.8372,312.547,Neutral,Dead,Yes,Yes,3.37255,2.44872,377.098
3.58047,294.934,161.88,89.8508,El_Nino,Good,Yes,No,3.94569,3.28275,330.238
1.50775,21.8503,0.389826,162.906,Neutral,Dead,No,Yes,4.72007,1.92983,16.9754
0.361931,77.9399,5.63113,61.2341,El_Nino,Damaged,No,Yes,3.02842,1.61553,30.3542
8.34522,262.059,21.3103,168.099,La_Nina,Damaged,No,No,4.86692,1.51017,75.7362
8.01312,75.7125,16.5801,109.749,Neutral,Damaged,No,Yes,2.0081,2.20171,331.46
2.69591,2.29462,73.4583,181.175,Neutral,Good,Yes,No,4.88675,9.89026,353.666
7.37901,296.788,14.6826,360.279,La_Nina,Good,Yes,No,3.9356,3.90534,272.453
5.70955,52.3797,18.8968,59.8067,Neutral,Good,No,No,3.72444,7.75327,391.185
1.60932,73.3876,14.0546,171.616,Neutral,Good,No,Yes,2.78135,0.478304,92.8051
6.70012,256.515,64.4788,274.655,La_Nina,Damaged,No,Yes,4.19616,1.87433,230.15
0.628919,11.8994,29.9934,179.906,Neutral,Damaged,Yes,Yes,4.69768,0.0277226,59.5431
7.6538,381.77,107.569,215.54,La_Nina,Good,No,No,4.57627,1.23607,173.195
7.47067,5.16779,8.87608,174.708,Neutral,Good,No,Yes,2.72071,4.63195,341.724
0.455928,47.0411,16.3711,165.673,Neutral,Damaged,No,Yes,3.35964,1.49945,77.995
0.377538,52.2219,16.5095,73.4455,Neutral,Good,Yes,No,2.60362,7.22285,255.879
0.153048,46.0672,74.2702,36.1972,El_Nino,Damaged,Yes,No,3.33274,1.12431,14.9025
9.26848,119.815,156.461,172.787,Neutral,Good,No,No,3.98551,1.85759,15.6531
0.394966,38.3013,39.6468,31.5431,El_Nino,Good,Yes,No,4.75096,1.95073,93.5185
2.9399,354.067,76.1283,63.0642,Neutral,Dead,Yes,No,3.37148,2.56701,263.417
1.84675,330.982,90.5534,121.335,Neutral,Good,No,No,3.43947,1.74256,34.3829
8.01034,25.9751,20.0365,196.958,Neutral,Good,No,Yes,3.50207,0.016108,35.236
3.82244,81.6219,9.62792,160.147,Neutral,Good,Yes,No,2.64546,2.00121,214.457
5.33171,385.383,105.299,238.742,La_Nina,Damaged,No,Yes,2.06421,9.84132,284.328
0.484858,312.966,101.936,91.002,Neutral,Good,Yes,No,2.45758,5.93464,130.973
1.58786,88.1547,0.167796,10.3243,El_Nino,Good,Yes,No,4.13185,1.75767,11.8645
0.622379,82.8599,10.9966,28.991,El_Nino,Damaged,Yes,No,2.20415,1.09489,26.0529
8.00006,208.14,194.491,213.797,La_Nina,Good,No,No,3.50696,4.77161,135.603
3.20488,294.887,98.8168,274.966,La_Nina,Good,No,No,4.4773,0.600139,83.3245
0.314163,62.2529,48.3368,106.897,Neutral,Good,Yes,No,2.17597,4.6036,360.621
4.22878,368.178,61.1831,113.286,Neutral,Good,No,No,3.16253,0.289667,1.58403
3.97498,131.472,191.983,305.61,La_Nina,Good,No,No,4.0611,1.25774,200.899
1.19039,42.4773,75.6366,191.595,Neutral,Damaged,No,Yes,4.61138,1.5374,51.0704
1.84868,323.818,176.584,243.28,La_Nina,Good,Yes,No,0.970838,5.47536,265.311
6.5829,33.8585,44.1523,169.505,Neutral,Damaged,No,Yes,4.1591,0.421315,63.8
3.09419,347.154,69.1523,201.169,La_Nina,Good,No,No,3.41597,7.16584,240.386
5.30349,55.1707,32.6992,170.499,Neutral,Damaged,No,Yes,4.15474,0.309545,87.1667
3.30979,65.9231,18.3726,199.875,Neutral,Good,Yes,No,2.28619,2.01656,207.143
3.36352,285.797,67.5325,204.973,La_Nina,Good,No,No,3.21865,7.72695,388.937
5.49319,175.225,80.0501,64.7752,Neutral,Good,No,No,3.66486,0.00531119,99.2847
8.62781,15.0722,88.2038,94.9086,Neutral,Good,No,Yes,3.64201,0.593623,86.5186
0.604203,40.9964,30.2235,155.548,Neutral,Damaged,No,Yes,4.45601,1.02488,68.3464
0.50341,7.78585,74.0946,154.927,Neutral,Good,Yes,No,4.33752,7.17426,300.931
4.45913,77.2301,38.9281,192.024,Neutral,Damaged,No,Yes,4.51717,6.00932,332.83
6.28461,93.7912,24.9421,254.333,La_Nina,Damaged,No,Yes,2.93149,0.913759,80.3595
7.4762,61.9742,38.8258,142.222,El_Nino,Damaged,No,Yes,4.5617,1.89506,19.7749
6.21633,95.9554,22.7834,30.1886,El_Nino,Good,Yes,No,2.73602,0.0542322,3.87863
9.65511,75.0613,5.69662,176.362,Neutral,Damaged,No,Yes,3.24042,1.79862,84.2764
1.91661,212.47,161.664,3.51241,El_Nino,Damaged,No,No,4.78447,1.08774,47.8224
8.13057,155.308,4.97243,157.775,Neutral,Damaged,No,No,2.04831,1.22071,46.0066
0.35248,76.4366,22.9531,112.789,El_Nino,Good,Yes,No,2.46029,9.12081,233.492
2.50073,44.2565,17.0862,140.92,Neutral,Damaged,No,Yes,4.0437,0.566503,58.6679
8.22147,42.3094,15.3268,81.8693,Neutral,Good,No,No,3.60921,5.59347,179.795
2.46202,53.0173,14.1166,190.723,Neutral,Good,No,Yes,2.81046,1.07007,4.03242
0.322411,67.1408,8.29447,62.5326,Neutral,Damaged,No,No,4.02437,5.78352,52.0873
1.34712,24.9754,54.7647,10.4832,El_Nino,Dead,No,Yes,4.79686,1.48261,97.4491
2.14886,79.3478,17.6032,203.389,La_Nina,Damaged,Yes,No,3.57374,2.62634,289.651
0.0638013,256.88,147.435,200.791,Neutral,Good,No,No,0.198873,1.8024,60.1023
0.576371,309.261,170.445,146.486,Neutral,Good,No,No,2.87934,0.0610203,22.4259
2.38489,374.798,96.7114,176.367,Neutral,Good,Yes,No,4.45567,1.65395,280.238
9.10635,359.614,0.499036,139.633,Neutral,Good,No,No,4.85373,7.82997,107.398
