PesticideInRiver,RiverFlow,FishAbundance,Rainfall,ENSO,TreeCond,Irrigation,Drought,PesticideUse,CropYield,CropWater
*,*,53.6329,*,*,*,*,*,*,*,*
*,*,*,*,La_Nina,Good,*,*,*,*,*
*,*,102.165,*,*,*,*,*,*,*,276.622
*,35.8502,*,*,*,*,*,*,4.88077,*,*
0.353936,*,65.9985,*,*,*,No,No,4.86672,*,30.7888
*,*,175.12,*,*,*,*,*,*,5.96862,*
*,95.2363,*,162.897,*,*,*,No,3.59828,*,258.252
*,*,*,*,*,Damaged,*,*,*,*,*
*,*,*,*,*,*,No,*,*,*,378.95
*,*,*,*,*,*,*,*,*,*,*
*,*,*,*,*,Good,*,*,*,*,*
*,*,*,*,*,*,*,No,3.75138,*,*
*,*,*,*,Neutral,*,*,*,*,*,*
*,*,*,*,Neutral,*,*,No,*,*,*
*,*,*,*,*,*,*,*,*,*,*
0.76557,*,*,*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*,*,*,42.1339
*,*,*,*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*,*,*,*
*,64.0656,*,*,*,*,*,*,*,*,368.983
*,*,*,*,*,Dead,*,*,*,0.514219,*
*,*,89.352,*,*,*,*,*,*,*,*
*,*,112.529,*,*,*,*,No,*,*,*
*,*,1.32219,75.7594,*,*,*,*,4.56159,*,*
*,*,*,*,*,*,*,*,*,*,25.4701
*,*,*,*,*,*,*,*,4.06738,*,*
*,*,*,*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*,*,0.629983,*
*,*,*,*,*,Good,*,*,*,*,*
*,*,*,*,*,*,*,*,*,*,*
*,*,*,*,*,*,No,*,*,*,*
*,*,*,*,*,Damaged,*,*,*,*,54.1359
*,8.69403,*,*,*,*,*,*,*,*,*
2.90374,*,*,*,*,*,*,*,3.07178,*,*
*,*,*,*,*,*,No,*,*,*,*
*,*,39.0495,*,Neutral,*,*,Yes,*,2.46699,*
*,35.9408,*,*,*,Good,No,*,3.28405,*,*
3.81991,*,128.529,*,Neutral,*,*,No,*,*,307.127
*,*,*,193.168,*,*,*,*,*,*,65.129
0.287674,*,*,13.6012,*,*,Yes,*,2.24148,*,12.9083
*,*,*,*,*,*,*,*,*,1.48771,*
*,*,*,*,*,*,*,No,*,*,132.714
2.00685,*,*,*,*,Good,*,*,*,*,*
*,*,*,132.873,Neutral,*,Yes,*,*,0.999291,*
*,*,*,*,*,Good,*,*,*,*,*
*,*,*,139.411,*,*,*,*,3.68191,*,69.5861
*,54.671,*,*,*,*,*,No,*,*,*
*,*,*,*,*,*,*,*,*,8.99859,*
*,*,*,*,*,*,*,*,*,*,*
*,*,*,*,El_Nino,*,*,No,*,*,*
*,*,19.5631,168.892,Neutral,*,*,*,*,*,*
*,*,*,113.582,*,*,Yes,No,*,*,*
7.05062,*,*,*,Neutral,*,*,No,*,1.4979,*
*,*,81.8646,*,*,Damaged,Yes,*,3.46021,*,*
*,*,*,59.6172,Neutral,*,*,*,3.0845,9.19888,*
*,*,48.7126,*,*,Damaged,No,*,*,*,97.4314
*,23.5332,*,*,*,*,*,*,*,*,*
*,330.067,115.737,*,*,*,*,*,*,*,21.1898
0.52108,*,39.9118,*,*,*,*,No,*,*,*
*,*,*,*,*,*,*,Yes,3.07283,*,*
*,*,*,*,*,*,*,No,*,*,*
0.601859,*,*,*,*,*,*,*,*,*,*
8.92861,13.142,*,*,*,*,*,*,*,*,164.099
*,*,*,*,*,*,Yes,*,*,7.72641,111.475
*,68.2857,*,*,*,*,No,*,2.04249,*,86.0935
*,*,147.102,*,*,*,*,*,*,*,37.2354
0.831459,*,*,97.1012,*,Good,*,*,3.38716,*,*
*,*,*,*,*,*,*,*,*,4.27352,*
*,*,*,*,*,Good,*,No,*,0.0495195,*
*,*,41.1573,*,La_Nina,Good,*,*,*,*,*
2.41655,*,*,*,*,*,*,*,2.59745,*,153.53
7.72247,*,*,*,*,*,*,*,*,*,*
*,65.7573,*,*,*,*,*,Yes,3.21986,*,*
*,7.91118,*,*,Neutral,*,*,*,*,*,*
*,*,*,*,*,*,*,*,*,*,*
*,*,*,39.9962,*,Damaged,*,*,*,*,*
*,*,*,*,*,*,*,Yes,*,*,*
*,*,*,*,*,Good,*,*,*,*,*
0.669068,*,27.5591,*,*,Damaged,*,*,*,*,*
*,*,9.38576,*,*,Damaged,*,*,*,*,*
*,*,*,381.784,*,*,Yes,*,2.44736,*,*
*,*,*,*,*,*,*,*,4.41506,0.636117,*
*,68.8286,46.6452,*,*,*,No,*,*,1.6383,*
*,*,178.273,185.854,*,*,No,No,4.62665,1.89363,52.9582
*,*,*,*,*,*,No,No,*,*,*
*,*,*,*,*,Good,*,*,3.15968,*,*
*,24.7076,*,*,*,*,*,*,*,*,0.792148
0.249952,337.485,*,*,*,Damaged,*,*,*,*,103.909
*,*,18.5169,*,*,*,No,*,*,*,*
*,267.517,*,*,*,*,*,*,*,*,*
4.36735,*,*,*,*,*,*,*,*,*,160.022
*,*,*,*,Neutral,*,*,Yes,*,*,*
*,38.3008,*,*,*,*,*,*,*,1.24542,*
1.41443,*,*,*,*,Good,*,*,*,6.18047,107.837
*,*,*,*,*,*,*,*,*,1.91227,*
*,*,*,*,El_Nino,*,*,*,*,0.533447,*
*,*,*,*,*,Good,*,*,*,*,*
*,*,30.0116,*,*,*,*,*,*,*,*
0.447048,*,*,*,*,*,*,No,*,*,*
*,*,*,*,El_Nino,*,*,*,*,8.17943,*
*,*,*,194.801,*,*,No,*,*,0.555387,*
*,*,*,*,*,*,*,No,*,*,*
*,*,*,*,*,*,*,*,*,*,88.4612
*,79.0038,*,*,*,*,*,*,*,0.7948,*
*,*,*,*,*,*,Yes,*,*,*,*
*,*,*,*,*,*,*,*,*,*,86.0868
7.74788,*,36.6294,*,*,*,Yes,*,*,*,*
*,113.618,*,*,Neutral,*,*,*,*,0.808608,*
*,*,*,*,*,Damaged,No,*,2.89896,1.89101,*
*,*,*,198.894,*,*,*,*,*,*,*
*,*,47.7373,*,*,*,*,*,2.27862,*,348.264
*,*,*,*,La_Nina,*,*,Yes,*,*,11.9744
*,*,*,22.9435,*,*,*,*,2.99751,*,*
*,*,*,*,*,*,*,*,*,*,*
5.77181,*,*,*,*,*,*,Yes,4.09566,*,*
*,*,16.7327,*,El_Nino,*,*,*,*,*,*
3.55277,*,*,*,*,*,No,*,*,*,*
*,*,*,*,*,*,*,*,*,*,4.04844
*,*,*,*,*,*,*,*,*,*,*
*,*,56.9205,*,*,*,Yes,*,*,*,*
*,*,*,*,*,*,*,*,*,1.29757,*
*,64.1805,*,151.166,Neutral,Good,Yes,*,*,*,24.3622
0.345102,45.0977,*,*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,Yes,*,*,*
0.811515,204.717,*,*,El_Nino,*,No,*,0.369321,*,*
*,*,*,*,*,*,*,*,*,*,*
*,*,*,*,*,*,No,*,*,*,*
9.20766,*,*,*,*,*,*,*,*,*,*
*,*,*,*,*,*,No,*,*,*,164.067
*,8.57641,*,*,*,*,*,*,*,2.88143,*
*,*,*,*,Neutral,*,*,*,*,*,*
*,*,*,*,*,*,*,*,*,3.74008,*
*,*,*,*,La_Nina,Good,*,*,*,*,4.18464
5.42676,*,4.12069,*,*,*,No,*,*,*,*
*,384.751,*,*,*,*,*,*,*,*,*
1.16746,*,*,*,La_Nina,*,*,Yes,*,*,*
*,*,*,*,*,Good,*,*,*,*,*
*,71.5978,60.8905,117.6,*,*,*,*,*,0.759476,*
4.25267,*,*,*,*,*,*,No,*,*,*
*,*,19.6226,*,El_Nino,Good,Yes,*,*,*,*
*,72.4057,*,148.031,*,*,No,*,3.55646,*,*
1.81146,*,35.7298,*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*,3.97757,*,376.112
*,351.915,*,*,*,*,*,No,*,*,*
*,36.4327,24.675,*,*,*,*,*,3.06679,*,*
*,32.7635,*,140.548,Neutral,*,*,*,*,*,*
*,*,*,*,*,*,*,*,*,*,*
*,128.732,*,180.226,*,*,*,*,*,*,*
*,*,*,176.008,*,*,*,Yes,*,*,46.7543
*,300.956,*,*,*,Good,*,*,*,1.51869,85.0261
*,*,*,*,*,*,*,*,3.97268,*,*
*,*,*,*,*,*,*,*,2.28808,*,*
*,*,45.1714,*,*,Damaged,*,*,*,*,*
*,*,*,*,*,*,*,*,*,*,*
*,*,*,*,*,Good,*,*,*,0.637488,*
*,*,*,*,*,*,*,No,*,*,*
*,*,*,*,*,*,*,No,*,*,*
*,*,*,*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*,*,*,240.845
9.73545,219.611,*,*,*,*,*,*,*,*,*
*,42.146,*,*,Neutral,*,*,*,*,7.25346,*
*,*,*,*,La_Nina,*,No,*,*,*,122.44
*,*,*,67.2634,*,*,*,*,2.00635,*,*
*,*,*,*,*,*,*,Yes,*,*,*
1.03546,39.2181,*,10.7193,*,*,*,Yes,*,*,65.035
*,95.5696,*,*,Neutral,*,Yes,*,*,*,*
*,*,*,*,*,Damaged,Yes,*,*,*,*
*,*,*,*,Neutral,*,*,*,*,*,*
*,*,*,*,*,*,*,*,*,*,60.5799
*,18.6186,*,*,El_Nino,Good,*,*,*,*,*
*,*,*,*,*,*,*,*,*,*,125.844
0.414208,*,*,*,*,*,*,*,*,*,*
*,*,*,*,*,Good,*,*,2.44809,*,95.1927
3.37977,*,*,*,*,Good,*,*,*,0.410841,30.2866
*,366.755,11.2154,*,*,*,No,*,*,*,*
*,*,*,*,*,*,No,*,*,*,45.0557
*,56.6362,*,*,*,*,*,*,*,*,*
*,146.148,*,*,*,Damaged,*,No,*,*,7.60974
*,*,*,*,*,*,*,*,*,*,*
1.4142,*,*,*,*,*,*,*,*,*,33.8529
*,*,*,*,*,*,No,*,4.8578,*,*
*,370.506,*,86.3046,*,*,*,*,*,*,*
*,46.1234,*,*,*,Good,*,*,*,*,*
*,113.875,*,*,*,*,*,*,*,*,*
*,87.185,4.0706,119.719,*,*,*,*,3.43763,*,95.2556
*,*,*,58.1163,La_Nina,*,*,*,*,*,*
0.0400969,18.3937,*,*,Neutral,*,*,*,*,*,82.7699
*,*,*,*,*,*,*,*,*,*,224.616
*,*,*,*,*,*,*,*,*,*,114.954
*,*,*,*,*,*,*,*,*,*,*
*,*,12.6715,*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*,*,*,*
9.73804,*,*,*,*,Good,*,*,3.31,*,347.683
0.741591,*,*,*,El_Nino,*,*,*,*,*,*
*,*,26.1035,143.017,*,Good,*,*,*,*,*
*,*,*,*,*,*,*,*,*,*,*
*,*,*,*,Neutral,*,*,*,*,0.854878,*
*,49.4715,*,*,*,Damaged,Yes,*,4.16859,*,*
*,*,*,107.02,*,*,No,*,*,*,*
*,*,*,*,Neutral,*,*,*,*,*,334.437
*,99.2354,*,*,Neutral,Good,*,*,*,*,*
0.136822,*,30.1679,182.08,Neutral,*,*,*,*,*,311.753
*,*,*,*,*,*,*,Yes,*,*,*
0.35166,9.91744,*,15.5277,*,*,*,*,*,*,*
*,*,*,*,*,Damaged,*,*,*,0.845059,62.0279
*,*,146.774,*,*,Good,*,*,0.0332494,*,*
2.05281,*,4.7055,*,*,*,No,*,*,*,*
*,49.8531,*,*,*,*,*,*,*,*,*
*,*,*,*,*,*,No,No,2.79903,*,*
*,*,*,*,*,*,*,*,*,*,*
9.11589,108.939,*,*,*,*,*,No,*,*,*
*,*,*,*,Neutral,*,*,*,*,*,*
1.45978,*,*,*,El_Nino,Good,Yes,*,*,*,*
*,*,*,203.718,*,*,No,*,*,0.193122,*
0.332521,*,*,*,*,*,*,*,*,*,52.5061
*,*,51.531,*,El_Nino,*,No,*,*,*,*
0.0427452,*,39.2791,*,*,*,*,*,*,*,28.7908
*,*,*,*,Neutral,*,*,*,*,*,*
*,*,*,*,*,*,*,*,*,*,312.873
*,*,188.495,*,*,Good,*,*,*,*,*
3.99029,*,*,*,*,*,No,*,*,*,*
*,*,20.1158,*,*,*,*,*,*,1.35538,*
*,*,*,*,*,*,*,*,*,1.26263,*
*,*,*,*,*,*,Yes,*,*,*,*
*,*,*,294.14,*,*,*,*,*,*,*
*,*,69.9356,*,*,*,*,*,4.68937,*,*
7.96708,*,*,*,*,*,*,*,2.40926,*,388.16
*,*,*,*,*,*,*,*,2.99393,*,*
5.56511,78.7239,*,*,*,*,*,*,*,4.62861,*
*,*,*,178.465,*,*,Yes,*,*,*,*
*,*,11.0706,168.659,*,*,No,*,*,*,71.342
*,*,*,*,*,*,*,*,*,*,*
*,*,*,142.578,*,*,Yes,*,*,1.47391,*
6.31508,*,*,333.208,*,*,No,*,*,*,*
*,94.0006,17.7407,*,Neutral,Good,*,No,*,*,*
1.69073,*,*,*,*,*,*,*,*,*,*
*,*,2.70313,*,*,Good,Yes,*,*,*,129.175
*,*,*,70.9531,*,Good,*,*,*,*,*
2.61819,*,*,*,*,Good,*,*,*,*,*
*,*,*,40.1664,*,*,*,*,*,*,*
*,*,*,*,*,Damaged,No,*,*,*,*
*,192.269,*,*,*,Good,*,No,*,*,*
*,*,*,96.4973,*,*,*,*,3.0938,*,*
*,*,*,*,*,*,*,*,*,3.63526,*
*,251.035,*,80.5955,Neutral,*,*,*,4.39787,5.69511,*
*,*,188.462,87.9909,Neutral,Damaged,*,*,*,*,*
*,31.1906,*,85.9934,Neutral,Good,*,*,*,*,28.1859
6.68454,*,*,*,*,*,*,No,*,8.86406,*
3.34594,*,*,*,Neutral,*,No,*,*,*,*
*,*,168.263,*,*,*,No,*,*,*,*
*,76.7422,*,*,*,*,*,*,3.19806,*,*
*,169.514,*,*,*,*,*,Yes,*,*,*
*,*,*,76.7064,Neutral,*,*,*,*,1.78349,*
*,*,62.8891,*,*,*,*,No,*,7.4501,*
1.27851,*,*,*,El_Nino,*,*,No,*,*,*
*,26.486,13.1721,117.362,*,*,No,*,*,*,*
*,*,*,*,*,*,*,*,1.48095,*,*
*,61.4093,*,113.192,Neutral,*,*,No,*,*,*
*,322.402,116.825,*,*,Good,*,No,1.47534,*,388.849
*,*,*,*,*,Good,No,*,*,*,120.529
*,*,*,*,*,Damaged,*,*,*,*,*
*,*,*,*,*,*,*,*,*,8.27067,54.9278
*,*,*,*,Neutral,*,*,*,*,7.53838,*
*,*,*,*,*,*,*,*,*,1.08999,*
*,*,*,*,Neutral,Dead,No,*,*,*,*
*,*,*,*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*,*,*,*
*,*,*,125.525,Neutral,*,*,*,2.99476,*,50.5637
*,*,59.4564,97.6404,*,*,*,No,*,*,*
*,*,*,341.906,*,Good,No,*,3.86953,*,*
0.410508,*,*,10.2936,*,Good,*,*,*,7.18114,*
1.13059,12.0878,*,*,*,*,*,*,*,*,*
*,*,36.3151,*,*,*,*,*,*,*,*
*,*,3.6218,*,*,*,*,*,*,0.981667,28.542
*,*,*,*,La_Nina,*,*,*,*,8.51909,*
*,*,*,*,*,*,Yes,*,*,*,*
*,*,*,*,Neutral,*,*,*,*,*,*
*,*,22.8798,*,*,*,*,*,*,*,*
0.117566,*,*,*,*,Good,*,No,*,*,64.4441
2.6041,*,*,*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*,3.72123,*,137.95
*,56.2355,40.7067,*,*,Good,Yes,No,*,1.5321,63.6717
*,*,*,*,*,*,*,*,*,*,*
*,*,*,*,*,Good,*,*,*,*,*
*,*,*,*,*,*,*,*,*,1.89731,*
*,*,*,*,*,*,*,No,*,*,*
*,*,22.6655,*,*,Good,*,*,2.75895,*,*
8.96432,*,*,*,*,*,*,*,4.08405,*,*
*,*,87.5988,*,*,*,*,*,*,*,87.2355
0.149082,*,*,*,*,*,*,*,4.00439,*,*
0.0374857,384.984,*,*,*,*,*,*,*,1.05106,*
*,*,*,*,*,*,*,*,*,*,*
*,*,*,335.994,*,*,No,*,2.53195,*,*
*,*,*,118.277,*,Good,*,*,*,1.23348,*
*,*,*,*,*,*,*,*,*,*,*
*,*,*,*,*,*,Yes,*,*,*,*
*,*,*,31.8761,*,*,*,*,*,*,*
*,6.10053,*,33.042,El_Nino,*,No,*,*,*,*
*,*,*,*,*,*,No,Yes,3.88474,*,103.194
*,*,*,303.316,*,*,*,Yes,*,*,*
8.69565,*,*,*,*,*,*,*,*,*,*
*,236.402,*,*,*,Good,*,No,4.95308,*,97.2547
*,*,*,129.003,*,*,*,*,*,9.50597,*
*,*,16.1498,*,*,*,No,Yes,*,*,*
*,*,*,*,*,*,*,No,*,*,*
*,*,*,*,*,*,*,*,*,*,*
*,*,*,*,El_Nino,*,*,No,2.42653,*,*
*,*,*,*,*,*,*,*,*,*,*
*,19.9538,*,183.991,Neutral,*,*,*,*,1.21858,*
0.678043,*,37.8788,*,*,*,*,*,*,*,*
*,*,*,*,*,Good,*,*,*,*,*
*,*,*,307.544,*,Good,*,*,*,*,*
*,*,*,*,*,Good,*,*,*,6.26501,*
*,*,*,*,*,*,*,*,*,0.17477,*
1.38606,*,*,*,*,*,*,*,*,*,342.212
*,391.332,*,*,Neutral,*,*,*,*,*,41.9241
*,*,*,*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,Yes,*,1.45192,*
*,*,*,*,*,Good,*,Yes,*,*,*
*,*,*,*,*,*,*,*,*,*,34.2706
*,*,*,190.776,*,*,*,*,*,1.15248,*
*,*,77.1993,*,*,*,*,*,*,*,*
*,*,25.3341,*,*,Good,*,*,*,*,297.843
*,*,*,*,Neutral,*,*,*,*,8.20825,*
*,*,4.63754,8.71745,*,*,*,*,*,*,*
*,161.954,*,*,*,Good,*,*,*,*,*
1.68552,*,*,*,*,Good,*,*,*,*,*
*,*,*,*,*,*,*,*,*,3.10966,*
*,*,74.2428,*,*,*,*,*,*,0.247571,68.3311
*,*,*,*,*,*,*,*,*,*,*
3.93571,*,*,*,*,*,*,No,4.02034,*,*
*,277.525,34.0159,*,*,*,*,Yes,*,*,*
*,10.8421,41.7403,*,*,Good,Yes,*,*,*,281.321
*,*,18.8046,44.6668,*,*,*,*,*,*,76.3212
*,209.174,*,304.719,*,Good,*,*,*,*,347.064
*,*,*,*,*,*,No,Yes,*,1.22546,*
*,*,*,*,*,*,*,*,*,*,93.2198
*,*,*,*,Neutral,*,*,*,*,*,*
*,*,*,*,*,*,*,*,*,*,*
6.72794,7.28457,*,*,Neutral,*,*,*,*,*,74.975
*,67.2514,*,*,*,Damaged,*,Yes,*,*,1.12072
*,91.2184,45.262,*,*,*,*,*,*,*,*
7.06501,*,124.33,*,*,*,*,Yes,3.04048,*,*
*,*,*,*,*,*,*,*,*,*,60.7252
*,178.779,*,*,*,*,No,No,*,*,*
*,*,*,134.688,*,*,*,*,*,2.04315,*
*,*,*,*,*,*,*,*,*,*,*
*,65.307,7.4612,*,*,*,*,*,*,*,*
*,*,*,97.8486,*,Good,*,*,*,*,*
*,*,*,70.3011,*,*,*,*,*,2.27681,*
1.5166,*,*,127.447,*,*,Yes,*,2.82715,*,300.476
*,*,*,*,*,*,*,*,3.59917,*,*
*,*,7.42937,12.9266,*,Good,Yes,No,*,*,*
*,*,*,*,*,*,*,*,*,*,*
1.96122,*,*,*,*,Damaged,*,No,*,*,*
*,*,*,*,*,Good,*,*,*,*,*
*,45.5284,*,*,*,*,*,*,*,*,*
1.79857,*,71.1345,*,*,*,*,*,*,*,211.384
*,*,*,*,*,*,*,No,4.58321,4.71245,*
*,*,163.565,*,*,*,Yes,No,*,*,*
*,*,*,*,El_Nino,*,Yes,No,*,*,*
*,*,*,*,*,*,*,*,*,0.515418,*
*,*,*,185.885,*,*,*,*,*,*,261.671
*,*,*,*,*,*,*,*,*,*,*
*,*,*,137.968,Neutral,*,*,No,1.7513,*,*
*,*,*,*,*,*,*,*,2.31189,*,*
*,*,*,124.164,*,Damaged,*,*,*,*,*
*,*,*,*,*,*,*,*,*,*,*
6.07799,*,*,*,*,*,*,No,*,*,*
*,*,*,*,*,*,*,*,*,*,341.769
*,*,*,*,Neutral,*,*,*,*,*,*
*,276.758,156.427,363.772,*,*,*,*,*,*,275.678
*,*,*,*,La_Nina,*,Yes,*,*,1.41948,*
9.62086,*,*,*,Neutral,*,*,*,*,*,*
*,*,*,23.6203,*,*,Yes,*,*,*,90.5337
1.76147,*,*,*,Neutral,Good,*,*,*,*,*
*,*,*,*,*,*,*,*,2.40753,*,*
*,*,*,*,*,*,No,*,*,*,*
*,*,*,*,*,*,*,*,*,0.36322,*
*,*,*,*,*,*,Yes,No,*,1.62041,*
*,48.8581,*,*,*,*,*,*,4.97302,7.0913,134.203
0.512725,*,*,*,El_Nino,*,Yes,*,*,*,119.913
*,121.99,*,*,*,*,No,Yes,3.27516,*,*
*,*,*,*,Neutral,*,*,*,*,*,*
*,*,*,*,Neutral,Good,*,No,3.82886,*,*
*,*,*,*,*,*,*,*,*,*,*
9.78803,*,*,63.0712,Neutral,*,*,*,*,*,16.8015
*,*,*,*,Neutral,Good,*,*,*,8.56829,*
*,*,*,*,*,Good,*,*,*,*,*
*,*,*,*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*,2.48535,1.29418,*
*,*,47.8407,*,Neutral,*,Yes,No,*,*,50.7117
*,243.752,134.599,*,*,*,*,*,*,*,*
*,96.6897,*,*,*,*,*,*,*,*,24.0108
*,*,49.9069,*,*,*,*,*,*,*,*
*,*,6.95728,*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*,*,0.880163,*
*,*,*,*,*,*,Yes,*,*,*,*
*,*,*,*,*,Good,*,*,*,*,356.49
*,*,*,*,Neutral,*,*,*,1.52299,*,*
*,*,4.24113,193.773,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*,*,*,*
*,*,*,216.565,*,*,*,No,1.57107,1.98728,*
*,*,*,*,*,*,*,*,*,*,*
*,91.8853,*,*,*,Damaged,No,*,*,*,*
*,*,*,*,*,*,*,*,3.54406,*,*
*,*,5.37358,47.4519,*,*,*,*,*,*,*
*,99.4931,*,4.91527,*,*,*,No,*,*,*
*,*,*,*,*,*,*,*,*,*,*
0.362479,*,*,*,*,*,*,*,*,*,*
*,*,*,*,*,Damaged,*,*,*,*,*
*,14.1796,*,119.588,*,*,*,*,2.08708,*,311.542
*,178.556,*,83.3547,*,Dead,*,*,*,*,84.6822
*,*,*,*,*,*,No,No,*,*,*
*,26.7952,*,*,*,*,*,*,*,*,*
*,*,*,183.474,*,Damaged,*,*,*,0.30349,*
*,*,*,*,*,*,Yes,*,3.71609,*,*
*,*,*,*,Neutral,*,*,*,2.50068,*,*
*,*,*,131.825,*,*,*,*,*,*,*
*,*,22.5229,*,*,*,*,No,*,*,*
*,*,*,*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,No,*,*,23.3293
*,*,*,*,*,*,Yes,*,4.67702,*,97.0194
*,*,*,*,*,*,*,*,2.93945,*,*
*,*,*,*,La_Nina,*,*,No,*,*,*
8.89891,3.4598,*,132.466,*,Damaged,No,Yes,*,*,*
*,364.81,24.3666,*,*,*,*,*,*,*,*
*,*,18.3695,*,*,*,*,*,*,*,*
0.0148504,*,*,*,*,*,*,*,*,*,*
*,*,*,*,El_Nino,*,*,*,*,*,*
*,*,194.578,*,*,*,No,*,*,*,*
*,3.91327,*,*,*,*,*,*,3.81801,*,*
*,*,*,*,*,*,*,*,*,*,279.815
*,*,*,*,*,*,*,*,*,*,*
*,*,*,*,Neutral,*,*,*,0.877358,*,*
1.75264,*,41.3122,*,*,*,*,*,*,5.61717,4.65098
*,*,*,134.906,*,*,*,*,*,0.865088,*
*,*,*,178.909,*,*,*,*,*,*,54.4808
*,69.6868,*,*,*,*,*,*,*,*,3.23659
*,165.193,*,*,Neutral,*,*,*,3.79591,*,*
*,*,70.2971,*,*,*,Yes,*,*,*,*
*,*,*,134.983,*,*,No,*,1.76877,*,*
*,*,*,198.172,Neutral,*,Yes,*,*,6.47196,*
*,64.474,19.3333,*,*,*,*,*,*,*,*
*,*,*,*,La_Nina,Good,*,*,*,1.08295,*
*,382.444,*,174.57,*,*,*,*,*,*,*
4.78628,*,*,362.53,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*,*,*,*
*,*,*,134.981,*,*,*,*,*,6.48061,*
0.167416,*,*,*,*,*,*,*,*,1.09014,*
*,*,*,*,*,Good,Yes,*,*,*,261.852
*,*,*,*,La_Nina,*,*,*,*,*,278.729
*,81.6918,13.3582,33.1363,*,*,*,No,2.09181,*,*
1.376,348.699,*,*,Neutral,*,*,*,*,*,66.9834
*,0.231984,*,58.4277,*,*,*,*,*,*,*
*,*,4.07177,*,*,*,No,*,*,*,*
*,*,*,48.5089,*,*,*,*,*,*,79.089
*,*,*,*,*,Damaged,*,Yes,*,*,76.982
5.11159,*,96.8482,*,La_Nina,Dead,*,No,*,*,*
*,*,*,*,*,*,*,*,*,0.0242937,*
*,*,67.9682,*,*,*,*,*,*,2.89465,391.573
*,*,*,*,*,*,*,Yes,2.09874,*,*
*,*,*,*,*,*,*,*,*,*,*
7.63949,*,91.3012,*,La_Nina,*,*,*,*,*,*
*,*,*,*,*,*,*,No,*,*,43.8711
*,*,*,*,Neutral,*,*,*,*,*,21.2826
*,64.3324,*,*,*,*,*,Yes,2.79927,*,*
*,168.39,185.977,*,*,*,*,*,*,*,*
7.67578,*,159.447,*,*,*,No,*,*,*,*
*,*,*,*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*,1.63976,*,*
*,*,54.5663,*,Neutral,*,*,*,*,0.401219,*
*,*,*,*,*,*,*,*,*,*,*
0.27008,*,*,*,*,*,*,*,*,*,155.353
2.74599,*,126.854,97.7838,*,*,*,*,*,*,*
8.53598,*,*,*,*,*,No,*,*,*,*
*,315.723,*,*,*,*,*,*,3.34975,2.68624,*
*,33.4333,*,*,*,*,No,No,*,*,20.3703
*,*,*,*,*,Good,*,No,*,*,*
1.43712,*,*,75.2119,*,*,*,*,*,*,*
*,*,*,*,*,*,*,Yes,*,*,7.70039
*,*,*,165.004,Neutral,*,Yes,*,*,*,*
*,*,*,110.786,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*,*,*,*
2.48375,*,37.2488,*,*,Good,Yes,*,*,1.86428,*
*,233.862,103.444,*,Neutral,Good,*,*,*,*,*
*,*,*,*,*,Good,Yes,*,*,*,*
*,*,*,*,*,*,*,*,*,*,310.119
*,*,44.0702,88.8778,*,Dead,*,*,3.91035,*,*
*,*,*,*,La_Nina,*,No,*,*,*,*
*,*,*,*,*,*,*,*,0.88752,*,*
*,*,*,*,Neutral,*,No,No,*,*,*
0.218942,*,*,*,*,*,*,Yes,*,*,*
*,*,*,238.472,*,*,*,No,*,*,*
1.15752,*,82.6528,44.505,*,*,*,*,3.94444,*,109.23
0.0980819,*,*,*,*,*,*,*,4.67349,*,*
*,*,*,*,*,*,*,No,*,0.804856,*
*,*,2.31995,*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*,4.06309,*,*
4.536,*,*,*,Neutral,*,*,*,*,*,*
*,252.599,*,234.063,La_Nina,*,*,*,*,*,*
*,*,*,150.152,*,*,*,*,*,*,34.5938
*,5.28133,*,*,*,Damaged,*,*,*,1.39611,*
*,*,29.8815,*,*,*,*,No,*,*,*
*,*,*,124.069,*,*,*,No,*,*,*
*,*,*,*,*,Good,*,*,3.4243,*,*
*,196.65,*,*,*,Damaged,No,*,*,*,97.9236
*,241.739,*,*,Neutral,*,*,*,*,0.883957,*
*,*,*,*,*,*,No,Yes,*,5.56315,*
*,*,*,*,Neutral,*,*,*,*,*,*
7.72888,*,67.2437,*,Neutral,Good,*,*,*,*,*
*,*,*,*,Neutral,*,*,No,*,*,*
*,139.096,*,*,La_Nina,Damaged,No,*,*,5.25867,*
